0.545504,-0.346105,0.431327,0.462009,0.688423,-0.739768,-0.464426,0.401588,-0.579322,-0.0269313,-0.180077,0.122871,-0.405302,-0.108069,0.769588,0.697519,0.136552,0.299723,-0.851666,0.0790665,-1.10227,-0.649098,-0.860408,0.473482,-0.821513,-0.332982,-0.87529,-0.917254,0.862978,-0.698357,-0.109006,0.543353,0.0904084,-0.542808,0.140233,-0.0862969,-0.147705,0.810679,-0.549838,0.407844,-0.0813813,0.404956,-0.334414,0.648188,-0.568242,-0.429955,0.480578,0.703182,-0.995361,0.763783,-0.0828805,-0.96276,-0.750444,0.191583,0.645594,-0.437085,-1.00653,-1.09483,-0.219468,-1.00868,-0.658311,0.806397,0.669545,0.566968,-0.60154,-0.0553506,-0.384457,0.385626,-0.109801,0.200576,-0.0716584,-1.05631,-0.259596,0.728799,0.726748,0.307033,-0.566284,0.342197,0.145086,-0.426774,0.240852,-0.802923,-0.254662,0.625279,0.523531,-0.474197,-0.676935,0.651874,-0.434151,0.238469,0.778065,0.042409,0.179737,0.582481,-0.255751,0.713068,-0.337998,0.494663,0.233566,0.687073,-0.16989,-0.703221,0.765634,0.705385,-0.839551,0.627253,0.14729,-0.270964,0.104322,-0.572752,0.437133,-0.519955,-0.240804,-0.682658,-0.759805,-0.582402,-0.0219837,-0.301869,-0.795657,0.678737,-0.928529,-0.882721,-0.143983,0.386079,0.834632,0.735137,0.234019,-0.368495,0.364671,-0.397544,-0.546551,-0.670348,0.0341058,-0.646046,-0.830092,0.329426,-0.883921,0.45207,-0.806667,0.355272,-0.985812,0.765337,-1.02981,-0.0917445,-0.78245,-0.654746,0.460725,0.330438,0.178256,0.799939,0.144045,0.384598,-0.94791,-0.865066,-0.0944511,-0.978407,-0.995058,-0.725561,-0.21203,0.504483,0.011766,0.37629,-1.03099,-0.819257,0.865116,-0.726214,0.64504,-0.883934,0.860727
-1.18883,0.444134,-1.15229,-1.28862,0.549192,-0.109162,-0.936202,-0.970683,-0.513566,0.529107,0.342444,-0.578755,-0.191976,-0.138086,-0.391794,0.0778287,-1.09767,-0.23533,0.217642,-0.688356,0.687511,-0.143004,0.458281,0.198672,-0.0391263,-1.2261,0.19866,0.369531,0.553807,0.449597,0.365129,0.661922,0.190676,0.509787,0.670245,0.0368145,-0.302429,-0.96901,0.363078,0.480951,-1.14296,0.00246785,-0.800858,-0.0379867,-0.838672,0.104294,-0.663212,-0.639392,-0.83409,-1.14862,-0.0308017,-0.849633,0.00531804,-0.275574,0.645985,-0.736862,-0.204732,0.141591,-1.07039,-0.353979,-0.111866,0.59169,-0.395111,-0.624244,0.398423,-0.42792,-1.29048,-0.60706,-0.0999835,0.36954,-0.829163,0.0540058,-0.331046,-0.333074,-0.687035,0.127228,-0.931835,-0.0533005,-1.21522,-0.468979,0.0950215,0.0509269,-0.0216658,-0.602714,-0.927701,-0.0787344,-0.0426304,0.164513,-0.640197,0.183931,-0.892521,0.544883,0.0725669,0.00931454,-0.782415,-0.232064,-1.12166,-0.775952,0.457822,0.0753037,-1.10947,-1.07439,-0.573744,-0.143565,-0.110523,0.0361671,-0.719391,0.254588,-0.720187,-0.637662,-0.917444,0.67178,-1.28979,0.357836,-0.633988,-0.920544,-0.423952,0.620328,0.540915,0.232797,0.101205,-1.05466,0.0746255,-0.529282,0.251601,0.589156,0.5356,0.426888,-0.88985,0.290368,-0.200862,-0.702369,0.512919,0.52234,0.451012,-0.300658,-0.144547,-0.971433,-0.749124,0.432212,-0.312148,-0.369622,0.400938,-0.304991,-0.71484,-0.936104,0.0714108,0.158154,-1.01883,-0.0907285,-0.312103,0.379321,0.151558,-0.940531,-0.853015,-0.299895,-1.05443,-1.02047,-0.576061,-0.647332,0.566844,0.520023,-0.0527552,0.376709,0.339309,-0.304797,-0.627003,-0.508292,0.0207162
0.0565997,-0.643354,-0.858706,-1.01608,-0.945469,0.133249,-0.433969,-0.584627,-0.498394,-0.978869,-0.306511,0.707823,0.0059746,-0.630243,0.156327,0.36239,-0.186312,-0.846622,0.604907,0.0901646,-0.125737,-0.745479,-0.0460448,-0.308767,0.498712,-0.372389,-0.672512,-0.509139,0.297554,0.116142,0.808523,-0.48468,0.633955,-0.889017,-0.33959,-1.15035,0.405398,0.387606,-0.57381,-0.93183,0.569904,0.280846,-1.06284,-0.262956,0.811768,0.254652,-0.7394,-0.213378,0.569196,-0.973327,-0.962047,-0.395374,-0.55764,0.153074,0.457025,-0.897762,-1.05815,-1.05432,-0.245735,0.400571,0.222987,-0.276046,-0.922943,0.0181074,-0.0038963,-0.101368,0.0289245,-0.437332,-0.552595,0.616281,-0.207997,-0.821525,0.0582922,-0.109672,0.0766848,0.0312265,-0.693854,0.498451,-1.02099,-0.963491,0.68629,-0.821867,-0.197699,-0.710184,0.492373,-0.579509,-0.44678,0.595389,-0.472664,0.468651,0.157126,-1.08851,-0.646228,0.395349,0.0907622,0.511041,-0.544853,-0.719147,-0.765125,0.063718,-0.941701,0.188044,0.403359,0.277758,-0.760461,-0.358791,-0.52985,-0.293149,-0.699174,-0.38967,-0.095474,-0.851718,-0.0503705,-1.13201,-0.400737,-0.396832,-0.55035,0.313649,-0.640276,0.138152,-0.0565332,0.678016,0.210807,0.458405,0.23453,-0.537265,0.130612,-1.14916,-0.0952463,0.526653,0.0757276,0.124219,-0.124136,-0.359748,-0.436857,0.276568,0.442627,0.194459,-0.855414,-1.09538,-1.03404,0.210278,-0.785933,0.0767507,0.239436,-0.0255038,-1.15892,-1.14975,-0.550688,-0.638025,0.14957,0.553944,-0.798844,-0.478457,0.173515,0.596853,0.145444,-0.534707,0.608862,-0.788636,-0.846888,-0.154244,0.496749,0.190142,0.647174,-0.778943,-0.372123,0.250967,0.576682
0.0583447,0.441469,0.82852,-0.570212,0.816702,0.0664364,0.830391,-0.0476357,0.0686873,0.841809,0.562842,0.591828,0.152545,0.277952,0.95415,0.835254,-0.387367,0.712169,0.141864,0.239092,0.482198,0.514393,0.553371,-0.51088,0.172308,-0.0953211,-0.70254,0.554531,0.693721,0.709593,0.292379,-0.211484,0.187512,0.157349,0.254753,0.0406635,-0.739766,0.121594,-0.970523,0.365371,-0.000148169,0.628769,-0.00635135,-0.811154,-0.0568295,-0.0157515,-0.93945,0.592253,-0.267133,0.238863,-0.132205,-0.748486,-0.210294,-0.542384,-0.222916,-1.00154,0.398744,0.110993,0.589445,0.128915,-0.142964,-0.0817267,0.95388,-0.919003,-0.887929,0.245083,0.15811,-0.591245,-0.596874,0.224037,0.810576,0.439428,-0.110745,-0.159326,0.664723,0.868875,0.861372,0.761723,0.497578,-0.369311,0.0370355,-0.598177,-0.081347,0.863191,-0.104112,0.732186,0.898104,-0.668919,-0.120372,0.523998,0.496446,0.773114,-0.521279,0.486775,0.89056,-0.372758,-0.231692,0.0851195,0.0724468,0.207884,-0.654394,-0.0805277,-0.316239,0.27131,0.796596,-0.615066,0.176635,0.694417,-0.816894,-0.289338,-0.638444,0.256591,0.148934,0.316658,0.156232,-0.918729,0.085294,0.0907854,-0.551198,-0.998628,-0.348767,-1.0183,0.810935,0.166404,0.504922,0.737945,0.830096,-0.69032,-0.140486,-0.0610081,0.554013,0.241569,0.894914,-0.725777,-0.450671,0.727959,-0.304394,0.762413,0.458826,-0.0848382,-0.490475,0.856831,-0.791798,0.694909,0.209939,0.400883,0.81263,-0.668317,-0.471882,-0.702119,-0.630496,0.215801,-0.683972,-0.783111,-0.581346,0.8574,-1.00872,-0.714801,-0.796471,-0.112754,0.260641,0.793992,-0.834736,0.192004,-0.895336,-0.248957,-0.0435876,-0.16328,-0.450095
-0.231458,1.10519,0.412733,-0.338177,-0.650163,0.144091,0.908212,0.78717,-0.00682948,1.27634,-0.648263,0.327501,-0.317702,0.603988,0.679979,-0.0643633,1.05909,0.573828,-0.0366308,-0.61926,0.813807,0.887065,0.67783,0.644248,1.08878,-0.0937161,0.785362,-0.123729,0.899146,-0.341468,0.462626,-0.612717,-0.516687,-0.405045,-0.231298,-0.447255,0.458642,-0.603491,1.05951,1.17141,-0.607551,1.13084,0.218504,-0.205657,0.454427,-0.381921,0.449575,0.233114,0.911502,1.13254,0.33345,0.444905,0.7392,-0.269124,-0.191252,0.547574,0.356755,-0.686294,1.14344,-0.0245036,-0.308167,0.325662,0.0823752,-0.105259,0.640212,0.570672,0.167082,-0.181551,0.686777,-0.0538114,-0.290548,0.798821,-0.203372,0.647552,-0.687241,0.97065,0.985227,0.48193,-0.0766404,0.616325,0.334065,0.976405,-0.219175,-0.20714,-0.573124,0.309169,1.06003,0.503226,0.34247,0.923066,1.19832,0.753898,-0.0316766,0.000288944,-0.631765,-0.671869,-0.709443,0.254913,-0.133824,0.696929,0.920697,0.295224,0.215346,-0.56308,-0.337628,0.247701,1.12717,-0.632806,-0.550774,-0.229879,0.703114,0.502887,-0.533879,1.20353,1.01534,-0.387407,0.232299,0.794968,0.835414,-0.705635,0.43763,0.753328,0.767859,1.12555,-0.526787,0.855689,1.17327,-0.516635,-0.169802,-0.240954,0.89989,-0.52951,0.773865,-0.165168,-0.372994,1.15583,0.802128,-0.526233,1.24262,0.97095,-0.0365161,0.665331,0.193433,0.149201,0.588462,-0.071629,0.481389,-0.459644,-0.557065,0.0363988,-0.445683,0.60016,-0.490677,1.04177,0.445304,-0.297869,0.617056,0.338174,-0.0949086,1.16685,0.816816,-0.475423,-0.643066,0.310276,0.0790043,-0.296465,0.185704,-0.399272,-0.103102
0.299315,-0.557332,0.731371,-0.315758,0.355696,-0.399832,0.992299,1.00366,0.801152,1.25225,1.16619,-0.442854,-0.473836,0.485948,-0.213936,1.28753,-0.349152,0.207791,0.624181,0.708617,0.832478,0.510625,0.245028,1.07665,0.587155,1.2749,-0.12475,1.01029,0.1802,0.195574,-0.37322,1.04772,0.206443,0.926353,1.30016,1.13034,1.09472,0.860662,0.702206,0.464076,0.681115,0.436601,0.589423,0.77548,-0.509249,0.943689,0.631211,-0.2902,-0.280318,-0.176406,0.986619,1.12036,0.902421,-0.200151,0.765213,0.0577775,-0.357049,1.20866,-0.363735,0.391353,-0.0275606,-0.168754,0.00727116,0.747084,1.3258,-0.124367,0.445628,0.988724,1.3045,-0.283964,0.021001,0.553813,0.720838,1.17863,-0.102505,0.77979,0.690517,1.09691,1.05779,0.9784,-0.511297,0.612613,0.666963,0.959326,0.980663,0.000376928,-0.414695,1.19182,-0.222757,-0.210228,0.15137,0.317884,0.189219,0.726843,-0.36683,0.0832213,1.17068,0.646999,-0.359853,1.04338,0.931236,0.229349,0.165391,0.220276,-0.023823,0.631087,-0.431732,1.2349,0.296197,1.19426,0.781497,0.353102,0.375076,0.0166619,-0.119371,-0.0760592,0.58524,0.0341361,-0.316042,0.930685,0.392109,0.40353,-0.18323,1.14953,-0.301426,0.0181413,-0.199047,-0.562546,1.23334,0.00930159,1.04903,0.73278,0.806853,-0.217375,-0.478743,1.35123,0.981913,-0.342273,1.15433,-0.153688,1.42019,0.504028,0.767615,0.363468,1.08889,1.21645,0.85561,0.242333,-0.181216,1.10777,-0.258781,0.779095,0.0795017,0.126191,0.496827,0.346278,0.712534,0.865982,0.351933,0.514078,-0.556515,-0.0308332,-0.184941,0.818539,0.319993,-0.0954821,0.737972,-0.129892,0.130446
0.425197,0.249317,0.0835341,-0.502573,-0.414866,1.0152,1.15452,1.36978,0.439016,-0.0349461,-0.243233,0.114987,0.274475,1.10406,0.762691,0.968868,0.169091,-0.32283,0.249603,-0.396725,0.597305,1.33188,-0.385039,1.13467,-0.284857,1.0017,0.0228681,0.187862,0.307875,0.461178,0.886511,1.33658,1.314,-0.426449,-0.562489,-0.497359,1.19226,1.19554,-0.524072,0.234782,-0.235904,-0.163799,0.953275,0.642077,-0.45623,0.319472,0.21445,0.316367,0.600148,1.06756,0.523148,-0.199041,1.00295,0.741614,-0.460862,1.3216,0.346822,0.165512,0.112965,1.2582,1.2302,-0.397019,1.19829,1.1477,-0.219962,1.2393,1.25385,-0.424196,1.03835,1.33328,0.414092,-0.594053,-0.22701,-0.029127,0.65153,-0.0797341,0.893851,-0.530514,0.840139,0.0975046,1.14055,-0.0332076,0.501969,0.747004,1.31191,0.644613,0.672107,0.26224,-0.586369,1.38858,0.123949,1.24733,-0.404936,-0.0742583,0.998542,-0.021392,-0.231449,0.855897,0.157918,-0.589598,0.792687,1.17552,-0.580145,1.16918,-0.250105,0.674891,-0.307045,1.24725,0.747883,1.1366,-0.051738,0.49194,-0.293102,1.05374,-0.15755,-0.377684,0.301856,1.11806,0.488063,0.318994,1.11015,1.21552,0.169833,1.30872,-0.255234,-0.22812,-0.10917,0.116823,1.23128,0.652254,0.130731,0.627476,0.431276,0.154092,0.400165,0.784676,-0.567511,0.696625,0.635434,0.783878,0.436731,1.1872,-0.120676,0.747134,0.844445,0.32528,0.972957,-0.250193,0.0468482,0.0645256,0.672306,-0.2395,-0.116451,-0.554355,-0.327278,0.231821,-0.178969,0.167057,0.952149,-0.344179,-0.577183,-0.313614,0.886803,0.457598,0.443985,-0.109526,-0.154219,0.47998,1.1906
1.13463,-0.082728,0.280749,0.925335,0.400102,-0.368611,0.373286,1.32889,1.20785,0.726599,-0.0207582,-0.124116,0.00241112,0.343248,0.362939,0.0515621,0.619475,1.19827,0.476099,1.39004,0.753921,0.735426,1.41636,1.04381,0.225735,0.477465,0.0913043,0.719715,0.926752,1.17479,0.513825,0.614978,-0.354339,1.34817,0.0939115,0.599361,-0.46684,1.0208,0.481846,1.29461,0.300992,1.01469,-0.275908,0.857002,-0.0884681,0.640629,-0.537838,1.08461,0.392493,0.49186,1.02824,-0.299988,-0.219116,0.998201,1.29742,0.560217,0.0292644,-0.0576735,-0.16647,-0.490385,-0.329285,0.900953,0.678191,-0.130026,0.802724,1.3257,1.02293,0.889482,0.900094,0.0583768,0.73769,-0.245315,-0.373339,1.01538,1.16528,0.0917913,0.209607,1.18104,-0.270005,1.1557,0.226503,1.31183,1.40931,0.560985,0.863633,1.26033,-0.3252,-0.553504,-0.243745,0.0619283,-0.490292,-0.0194317,-0.48352,0.741497,0.40414,0.872802,0.620796,-0.0193294,0.315882,0.0744882,0.592646,-0.39283,0.382771,0.772905,1.17615,0.101654,1.41829,-0.0606469,-0.163703,-0.298113,-0.351351,0.616398,-0.43268,-0.388444,-0.269019,0.984551,1.42548,-0.0406211,0.984645,-0.264662,0.574905,1.04795,0.269504,0.644983,0.343046,1.22724,0.0713831,-0.48256,-0.238489,0.940863,0.145527,0.907755,1.10163,1.0819,0.234258,0.831377,-0.262852,0.206151,1.32433,0.127043,0.461636,-0.473424,1.29704,0.582554,-0.30827,-0.418383,0.120703,-0.329187,0.0945945,-0.341054,-0.0402515,1.2231,1.26049,0.782851,0.421679,0.157139,0.563691,1.04666,0.228178,0.878801,0.541122,0.927303,0.340154,0.196351,0.562797,1.12801,-0.418674,0.853543,-0.112241
-0.890704,-0.815773,0.553036,-0.81053,1.03486,-0.310812,-0.565202,-0.82992,0.363489,-0.340791,-0.181728,0.576033,0.172555,-0.405031,0.390126,-0.490996,0.570246,-0.899137,0.626294,0.170505,-0.117361,0.0586928,-0.734775,-0.63646,0.952445,0.015174,0.479935,0.634053,0.150099,-0.112923,1.07541,0.16295,-0.0251408,0.532002,0.255975,-0.0867213,-0.875255,0.594329,-0.0130861,0.391789,-0.842907,0.708742,-0.128623,0.233203,-0.792734,-0.834942,0.645763,0.681067,-0.830523,0.175612,-0.244872,-0.0443288,-0.862139,-0.0760918,0.222767,0.993861,0.842638,-0.393743,0.531469,-0.103708,0.396889,0.510435,0.962797,-0.724696,-0.054008,0.122327,0.0921382,-0.0257076,-0.379789,0.982607,-0.730363,-0.319141,0.594905,0.0445697,0.817618,0.705726,0.113183,0.366937,0.290349,0.186215,-0.553895,0.949032,1.04544,-0.512479,-0.223504,0.171764,-0.615063,-0.477311,0.681577,0.819962,0.322536,-0.0179782,0.233953,0.188888,0.160881,1.0835,-0.785229,-0.843425,-0.0386522,-0.261462,1.04274,0.13454,0.322953,0.541198,1.08267,0.0441264,0.150479,0.0994041,-0.685381,-0.655616,-0.810825,-0.335721,-0.803029,-0.861828,0.0553547,-0.122978,0.213492,0.343847,0.303267,-0.201376,0.0673647,-0.470642,0.684202,-0.795127,0.621802,-0.251362,-0.808072,0.740129,-0.191231,0.0568313,-0.617778,-0.244938,1.09493,0.60873,-0.800185,1.08115,-0.443588,0.25385,0.0841072,-0.225414,0.501788,0.176838,0.34242,0.602315,0.218565,-0.69867,-0.617107,-0.664387,0.548733,0.589715,0.0377927,-0.480347,1.02263,-0.37445,-0.371919,0.547986,0.277743,-0.276435,0.19167,0.990067,0.683951,0.477448,-0.351316,0.682434,-0.0102662,-0.247945,0.667137,0.449701,0.90946
-0.798249,-1.32521,-0.138246,0.282144,-0.0792304,-0.632375,-0.595736,0.125655,-0.345927,-0.356567,-0.422056,-0.852656,0.584781,0.00115238,-0.926472,-0.886114,0.532789,0.525069,0.295185,-0.840091,-0.379705,0.188807,-1.25258,-0.998701,-1.25895,0.333405,-0.105412,-0.603343,-0.0959022,-0.752155,-0.790328,0.462453,-0.720756,0.428031,0.101201,0.556618,-0.84774,-1.13793,0.0388775,0.162938,-0.137893,-1.02657,-1.33311,-0.196508,0.331183,-0.902982,0.273983,0.220576,-1.02131,-0.0742282,-1.26291,-0.0444077,-0.528816,-1.15889,0.313496,-0.431165,0.531121,-0.435312,0.322097,-0.208177,0.169138,-1.11163,-0.38912,-1.19501,-1.32699,-0.931314,-1.28179,-0.818126,-0.71264,0.11369,-1.29858,0.506071,0.443721,-1.27509,-0.333832,0.131508,-0.82147,-0.703245,-0.291311,-0.486173,0.579132,-0.197617,-1.17398,-0.59308,9.84153e-05,0.496124,0.33236,-0.112176,-0.582583,0.011061,-0.963749,-1.05684,0.256039,0.00373569,-0.89525,0.285653,0.429026,-0.820437,-1.17587,-0.92701,-1.35014,-1.11785,-1.06433,0.450183,-1.03634,-0.0415611,-0.0617051,-0.5012,0.611799,-0.996412,0.369231,0.547535,0.162576,0.55186,-0.688941,-0.480721,0.404588,-0.999977,-1.23629,-0.82139,0.367689,-0.843438,-0.521626,-0.0196674,0.516903,-0.060271,-0.37741,0.302533,0.475896,-0.196674,-1.26787,0.482358,0.042084,-0.975602,0.289146,0.362353,0.339442,-0.415955,-0.782243,0.307845,-0.0557623,-1.05641,0.211985,-0.536582,-1.14794,-1.12035,0.339301,0.61325,-0.763724,0.459613,-0.851535,-1.03943,-1.02722,-0.0165564,0.297507,-1.15371,-0.720223,-0.723299,0.505424,-0.887722,0.436632,0.594156,-1.04876,-0.164679,-1.02484,0.596991,-0.445721,-1.32879,-0.462359
